,cmd_vel_x,cmd_vel_omega
2565,1.642611145973206,-1.5288377029151803
2566,1.642611145973206,-1.5288377029151803
2567,1.642611145973206,-1.5288377029151803
2568,1.642611145973206,-1.5288377029151803
2569,1.642611145973206,-1.5288377029151803
2570,1.642611145973206,-1.5288377029151803
2571,1.642611145973206,-1.5288377029151803
2572,1.642611145973206,-1.5288377029151803
2573,1.642611145973206,-1.5288377029151803
2574,1.642611145973206,-1.5288377029151803
2575,1.642611145973206,-1.5288377029151803
2576,1.642611145973206,-1.5288377029151803
2577,1.642611145973206,-1.5288377029151803
2578,1.642611145973206,-1.5288377029151803
2579,1.642611145973206,-1.5288377029151803
2580,1.642611145973206,-1.5288377029151803
2581,1.6426111459732056,-1.2606575732128018
2582,1.6426111459732056,-1.2606575732128018
2583,1.6426111459732056,-0.8319917901291537
2584,1.6426111459732056,-0.8319917901291537
2585,1.6426111459732056,-0.8319917901291537
2586,1.6426111459732056,-0.8319917901291537
2587,1.6426111459732056,-0.6398312647728176
2588,1.6426111459732056,-0.6398312647728176
2589,1.6426111459732056,-0.03167473731215268
2590,1.6426111459732056,-0.03167473731215268
2591,1.6426111459732056,-0.03167473731215268
2592,1.6426111459732056,-0.03167473731215268
2593,1.6426111459732056,-0.021116551967102114
2594,1.6426111459732056,-0.021116551967102114
2595,1.6426111459732056,-0.025339862360522533
2596,1.6426111459732056,-0.025339862360522533
2597,1.6426111459732056,-0.025339862360522533
2598,1.6426111459732056,-0.025339862360522533
2599,1.6426111459732056,-0.025339862360522533
2600,1.6426111459732056,-0.025339862360522533
2601,1.6426111459732056,-0.025339862360522533
2602,1.6426111459732056,-0.025339862360522533
2603,1.6426111459732056,-0.025339862360522533
2604,1.6426111459732056,-0.025339862360522533
2605,1.6426111459732056,-0.025339862360522533
2606,1.6426111459732056,-0.025339862360522533
2607,1.6426111459732056,-0.025339862360522533
2608,1.6426111459732056,-0.025339862360522533
2609,1.6426111459732056,-0.025339862360522533
2610,1.6426111459732056,-0.025339862360522533
2611,1.6426111459732056,-0.025339862360522533
2612,1.6426111459732056,-0.025339862360522533
2613,1.6426111459732056,-0.025339862360522533
2614,1.6426111459732056,-0.025339862360522533
2615,1.6426111459732056,-0.021116551967102114
2616,1.6426111459732056,-0.021116551967102114
2617,1.6426111459732056,-0.025339862360522533
2618,1.6426111459732056,-0.025339862360522533
2619,1.6426111459732056,-0.025339862360522533
2620,1.6426111459732056,-0.025339862360522533
2621,1.6426111459732056,-0.025339862360522533
2622,1.6426111459732056,-0.025339862360522533
2623,1.6426111459732056,-0.025339862360522533
2624,1.6426111459732056,-0.025339862360522533
2625,1.6426111459732056,-0.025339862360522533
2626,1.6426111459732056,-0.025339862360522533
2627,1.6426111459732056,-0.025339862360522533
2628,1.6426111459732056,-0.025339862360522533
2629,1.6426111459732056,-0.021116551967102114
2630,1.6426111459732056,-0.021116551967102114
2631,1.6426111459732056,-0.025339862360522533
2632,1.6426111459732056,-0.025339862360522533
2633,1.6426111459732056,-0.025339862360522533
2634,1.6426111459732056,-0.025339862360522533
2635,1.6426111459732056,-0.03167473731215268
2636,1.6426111459732056,-0.03167473731215268
2637,1.6426111459732056,-0.03167473731215268
2638,1.6426111459732056,-0.03167473731215268
2639,1.6426111459732056,-0.03167473731215268
2640,1.6426111459732056,-0.03167473731215268
2641,1.6426111459732056,-0.03167473731215268
2642,1.6426111459732056,-0.03167473731215268
2643,1.6426111459732056,-0.025339862360522533
2644,1.6426111459732056,-0.025339862360522533
2645,1.6426111459732056,-0.025339862360522533
2646,1.6426111459732056,-0.025339862360522533
2647,1.6426111459732056,-0.025339862360522533
2648,1.6426111459732056,-0.025339862360522533
2649,1.6426111459732056,-0.025339862360522533
2650,1.6426111459732056,-0.025339862360522533
2651,1.6426111459732056,-0.025339862360522533
2652,1.6426111459732056,-0.025339862360522533
2653,1.6426111459732056,-0.03167473731215268
2654,1.6426111459732056,-0.03167473731215268
2655,1.6426111459732056,-0.025339862360522533
2656,1.6426111459732056,-0.025339862360522533
2657,1.6426111459732056,-0.025339862360522533
2658,1.6426111459732056,-0.025339862360522533
2659,1.6426111459732056,-0.021116551967102114
2660,1.6426111459732056,-0.021116551967102114
2661,1.6426111459732056,-0.021116551967102114
2662,1.6426111459732056,-0.021116551967102114
2663,1.6426111459732056,-0.021116551967102114
2664,1.6426111459732056,-0.021116551967102114
2665,1.6426111459732056,-0.021116551967102114
2666,1.6426111459732056,-0.021116551967102114
2667,1.6426111459732056,-0.025339862360522533
2668,1.6426111459732056,-0.025339862360522533
2669,1.6426111459732056,-0.021116551967102114
2670,1.6426111459732056,-0.021116551967102114
2671,1.6426111459732056,-0.021116551967102114
2672,1.6426111459732056,-0.021116551967102114
2673,1.6426111459732056,-0.025339862360522533
2674,1.6426111459732056,-0.025339862360522533
2675,1.6426111459732056,-0.021116551967102114
2676,1.6426111459732056,-0.021116551967102114
2677,1.6426111459732056,-0.021116551967102114
2678,1.6426111459732056,-0.021116551967102114
2679,1.6426111459732056,-0.025339862360522533
2680,1.6426111459732056,-0.025339862360522533
2681,1.6426111459732056,-0.021116551967102114
2682,1.6426111459732056,-0.021116551967102114
2683,1.6426111459732056,-0.021116551967102114
2684,1.6426111459732056,-0.021116551967102114
2685,1.6426111459732058,-2.7900878799240165e-17
2686,1.6426111459732058,-2.7900878799240165e-17
2687,1.6426111459732056,0.03167482708742907
2688,1.6426111459732056,0.03167482708742907
2689,1.6426111459732056,0.03167482708742907
2690,1.6426111459732056,0.03167482708742907
2691,1.6426111459732056,0.0549030368409121
2692,1.6426111459732056,0.0549030368409121
2693,1.6426111459732056,0.17315563808140644
2694,1.6426111459732056,0.17315563808140644
2695,1.6426111459732056,0.17315563808140644
2696,1.6426111459732056,0.17315563808140644
2697,1.6426111459732056,0.6250495584077373
2698,1.6426111459732056,0.6250495584077373
2699,1.6426111459732056,1.038933856111599
2700,1.6426111459732056,1.038933856111599
2701,1.6426111459732056,1.087501783204005
2702,1.6426111459732056,1.087501783204005
2703,1.6426111459732056,1.36835188379494
2704,1.6426111459732056,1.36835188379494
2705,1.6426111459732056,1.4464830026322122
2706,1.6426111459732056,1.4464830026322122
2707,1.6426111459732053,1.5225026069782548
2708,1.6426111459732053,1.5225026069782548
2709,1.6426111459732053,1.5225026069782548
2710,1.6426111459732053,1.5225026069782548
2711,1.6426111459732056,1.5182792465178536
2712,1.6426111459732056,1.5182792465178536
2713,1.6426111459732056,1.5288375924225326
2714,1.6426111459732056,1.5288375924225326
2715,1.6426111459732056,1.5288375924225326
2716,1.6426111459732056,1.5288375924225326
2717,1.6426111459732056,1.533060731897639
2718,1.6426111459732056,1.533060731897639
2719,1.6426111459732053,1.5225026069782548
2720,1.6426111459732053,1.5225026069782548
2721,1.6426111459732053,1.5225026069782548
2722,1.6426111459732053,1.5225026069782548
2723,1.6426111459732056,1.5288375924225326
2724,1.6426111459732056,1.5288375924225326
2725,1.6426111459732056,1.533060731897639
2726,1.6426111459732056,1.533060731897639
2727,1.6426111459732056,1.533060731897639
2728,1.6426111459732053,1.5225026069782548
2729,1.6426111459732053,1.5225026069782548
2730,1.6426111459732053,1.5225026069782548
2731,1.6426111459732056,1.5288375924225326
2732,1.6426111459732056,1.5288375924225326
2733,1.6426111459732056,1.5288375924225326
2734,1.6426111459732056,1.5288375924225326
2735,1.6426111459732056,1.5288375924225326
2736,1.6426111459732056,1.5288375924225326
2737,1.6426111459732056,1.5288375924225326
2738,1.6426111459732056,1.5288375924225326
2739,1.6426111459732056,1.5288375924225326
2740,1.6426111459732056,1.5288375924225326
2741,1.6426111459732056,1.5182792465178536
2742,1.6426111459732056,1.5182792465178536
2743,1.6426111459732056,1.5288375924225326
2744,1.6426111459732056,1.5288375924225326
2745,1.6426111459732056,1.5288375924225326
2746,1.6426111459732056,1.5288375924225326
2747,1.6426111459732053,1.5225026069782548
2748,1.6426111459732053,1.5225026069782548
2749,1.6426111459732056,1.533060731897639
2750,1.6426111459732056,1.533060731897639
2751,1.6426111459732056,1.533060731897639
2752,1.6426111459732056,1.533060731897639
2753,1.6426111459732053,1.5225026069782548
2754,1.6426111459732053,1.5225026069782548
2755,1.6426111459732053,1.5225026069782548
2756,1.6426111459732053,1.5225026069782548
2757,1.6426111459732053,1.5225026069782548
2758,1.6426111459732053,1.5225026069782548
2759,1.6426111459732056,1.5288375924225326
2760,1.6426111459732056,1.5288375924225326
2761,1.6426111459732053,1.5225026069782548
2762,1.6426111459732053,1.5225026069782548
2763,1.6426111459732053,1.5225026069782548
2764,1.6426111459732053,1.5225026069782548
2765,1.6426111459732056,1.5288375924225326
2766,1.6426111459732056,1.5288375924225326
2767,1.6426111459732056,1.5288375924225326
2768,1.6426111459732056,1.5288375924225326
2769,1.6426111459732056,1.5288375924225326
2770,1.6426111459732056,1.5288375924225326
2771,1.6426111459732056,1.5288375924225326
2772,1.6426111459732056,1.5288375924225326
2773,1.6426111459732053,1.5225026069782548
2774,1.6426111459732053,1.5225026069782548
2775,1.6426111459732053,1.5225026069782548
2776,1.6426111459732053,1.5225026069782548
2777,1.6426111459732053,1.5225026069782548
2778,1.6426111459732053,1.5225026069782548
2779,1.6426111459732053,1.5225026069782548
2780,1.6426111459732053,1.5225026069782548
2781,1.6426111459732053,1.5225026069782548
2782,1.6426111459732053,1.5225026069782548
2783,1.6426111459732053,1.5225026069782548
2784,1.6426111459732053,1.5225026069782548
2785,1.6426111459732053,1.5225026069782548
2786,1.6426111459732053,1.5225026069782548
2787,1.6426111459732053,1.5225026069782548
2788,1.6426111459732053,1.5225026069782548
2789,1.6426111459732053,1.5225026069782548
2790,1.6426111459732053,1.5225026069782548
2791,1.6426111459732056,1.5182792465178536
2792,1.6426111459732056,1.5182792465178536
2793,1.6426111459732053,1.5225026069782548
2794,1.6426111459732053,1.5225026069782548
2795,1.6426111459732053,1.5225026069782548
2796,1.6426111459732053,1.5225026069782548
2797,1.6426111459732053,1.5225026069782548
2798,1.6426111459732053,1.5225026069782548
2799,1.6426111459732053,1.5225026069782548
2800,1.6426111459732053,1.5225026069782548
2801,1.6426111459732053,1.5225026069782548
2802,1.6426111459732053,1.5225026069782548
2803,1.6426111459732056,1.5288375924225326
2804,1.6426111459732056,1.5288375924225326
2805,1.6426111459732053,1.5225026069782548
2806,1.6426111459732053,1.5225026069782548
2807,1.6426111459732056,1.5288375924225326
2808,1.6426111459732056,1.5288375924225326
2809,1.6426111459732056,1.5288375924225326
2810,1.6426111459732056,1.5288375924225326
2811,1.6426111459732056,1.5182792465178536
2812,1.6426111459732056,1.5182792465178536
2813,1.6426111459732053,1.5225026069782548
2814,1.6426111459732053,1.5225026069782548
2815,1.6426111459732056,1.5182792465178536
2816,1.6426111459732056,1.5182792465178536
2817,1.6426111459732056,1.5182792465178536
2818,1.6426111459732056,1.5182792465178536
2819,1.6426111459732053,1.5225026069782548
2820,1.6426111459732053,1.5225026069782548
2821,1.6426111459732053,1.5225026069782548
2822,1.6426111459732053,1.5225026069782548
2823,1.6426111459732053,1.5225026069782548
2824,1.6426111459732053,1.5225026069782548
2825,1.6426111459732053,1.5225026069782548
2826,1.6426111459732053,1.5225026069782548
2827,1.6426111459732053,1.5225026069782548
2828,1.6426111459732053,1.5225026069782548
2829,1.6426111459732053,1.5225026069782548
2830,1.6426111459732053,1.5225026069782548
2831,1.6426111459732053,1.5225026069782548
2832,1.6426111459732053,1.5225026069782548
2833,1.6426111459732056,1.5288375924225326
2834,1.6426111459732056,1.5288375924225326
2835,1.6426111459732053,1.5225026069782548
2836,1.6426111459732053,1.5225026069782548
2837,1.6426111459732056,1.5288375924225326
2838,1.6426111459732056,1.5288375924225326
2839,1.6426111459732053,1.5225026069782548
2840,1.6426111459732053,1.5225026069782548
2841,1.6426111459732056,1.5182792465178536
2842,1.6426111459732056,1.5182792465178536
2843,1.6426111459732056,1.5182792465178536
2844,1.6426111459732056,1.5182792465178536
2845,1.6426111459732056,1.5182792465178536
2846,1.6426111459732056,1.5182792465178536
2847,1.6426111459732056,1.5182792465178536
2848,1.6426111459732056,1.5182792465178536
2849,1.6426111459732056,1.5182792465178536
2850,1.6426111459732056,1.5182792465178536
2851,1.6426111459732056,1.5288375924225326
2852,1.6426111459732056,1.5288375924225326
2853,1.6426111459732056,1.5182792465178536
2854,1.6426111459732056,1.5182792465178536
2855,1.6426111459732056,1.5182792465178536
2856,1.6426111459732056,1.5182792465178536
2857,1.6426111459732056,1.5182792465178536
2858,1.6426111459732056,1.5182792465178536
2859,1.6426111459732056,1.5182792465178536
2860,1.6426111459732056,1.5182792465178536
2861,1.6426111459732056,1.5182792465178536
2862,1.6426111459732056,1.5182792465178536
2863,1.6426111459732056,1.5182792465178536
2864,1.6426111459732056,1.5182792465178536
2865,1.6426111459732056,1.5182792465178536
2866,1.6426111459732056,1.5182792465178536
2867,1.6426111459732056,1.5182792465178536
2868,1.6426111459732056,1.5182792465178536
2869,1.6426111459732056,1.5119443715662226
2870,1.6426111459732056,1.5119443715662226
2871,1.6426111459732056,1.5182792465178536
2872,1.6426111459732056,1.5182792465178536
2873,1.6426111459732056,1.5182792465178536
2874,1.6426111459732056,1.5182792465178536
2875,1.6426111459732056,1.5182792465178536
2876,1.6426111459732056,1.5182792465178536
2877,1.6426111459732056,1.5182792465178536
2878,1.6426111459732056,1.5182792465178536
2879,1.6426111459732056,1.5119443715662226
2880,1.6426111459732056,1.5119443715662226
2881,1.6426111459732056,1.5119443715662226
2882,1.6426111459732056,1.5119443715662226
2883,1.6426111459732056,1.5119443715662226
2884,1.6426111459732056,1.5119443715662226
2885,1.6426111459732056,1.5182792465178536
2886,1.6426111459732056,1.5182792465178536
2887,1.6426111459732056,1.5182792465178536
2888,1.6426111459732056,1.5182792465178536
2889,1.6426111459732056,1.5119443715662226
2890,1.6426111459732056,1.5119443715662226
2891,1.6426111459732056,1.5119443715662226
2892,1.6426111459732056,1.5119443715662226
2893,1.6426111459732056,1.5119443715662226
2894,1.6426111459732056,1.5119443715662226
2895,1.6426111459732058,1.505609386121945
2896,1.6426111459732058,1.505609386121945
2897,1.6426111459732056,1.5119443715662226
2898,1.6426111459732056,1.5119443715662226
2899,1.6426111459732058,1.505609386121945
2900,1.6426111459732058,1.505609386121945
2901,1.6426111459732056,1.5119443715662226
2902,1.6426111459732056,1.5119443715662226
2903,1.6426111459732056,1.5119443715662226
2904,1.6426111459732056,1.5119443715662226
2905,1.6426111459732056,1.5182792465178536
2906,1.6426111459732056,1.5182792465178536
2907,1.6426111459732056,1.5182792465178536
2908,1.6426111459732056,1.5182792465178536
2909,1.6426111459732056,1.5182792465178536
2910,1.6426111459732056,1.5182792465178536
2911,1.6426111459732056,1.5182792465178536
2912,1.6426111459732056,1.5182792465178536
2913,1.6426111459732056,1.5182792465178536
2914,1.6426111459732056,1.5182792465178536
2915,1.6426111459732056,1.5182792465178536
2916,1.6426111459732056,1.5182792465178536
2917,1.6426111459732056,1.5182792465178536
2918,1.6426111459732056,1.5182792465178536
2919,1.6426111459732056,1.5182792465178536
2920,1.6426111459732056,1.5182792465178536
2921,1.6426111459732056,1.5182792465178536
2922,1.6426111459732056,1.5182792465178536
2923,1.6426111459732053,1.5225026069782548
2924,1.6426111459732053,1.5225026069782548
2925,1.6426111459732053,1.5225026069782548
2926,1.6426111459732053,1.5225026069782548
2927,1.6426111459732056,1.5182792465178536
2928,1.6426111459732058,1.5013860256615437
2929,1.6426111459732058,1.5013860256615437
2930,1.6426111459732058,1.5013860256615437
2931,1.6426111459732058,1.5013860256615437
2932,1.6426111459732058,1.5013860256615437
2933,1.6426111459732058,1.5013860256615437
2934,1.6426111459732058,1.5013860256615437
2935,1.6426111459732058,1.5013860256615437
2936,1.6426111459732058,1.5013860256615437
2937,1.6426111459732056,1.4781578193609552
2938,1.6426111459732056,1.4781578193609552
2939,1.6426111459732056,1.4781578193609552
2940,1.6426111459732056,1.4781578193609552
2941,1.6426111459732056,1.473934569393201
2942,1.6426111459732056,1.473934569393201
2943,1.6426111459732056,1.473934569393201
2944,1.6426111459732056,1.473934569393201
2945,1.6426111459732056,1.473934569393201
2946,1.6426111459732056,1.473934569393201
2947,1.6426111459732053,1.4232549068242712
2948,1.6426111459732053,1.4232549068242712
2949,1.6426111459732056,1.2332060064518122
2950,1.6426111459732056,1.2332060064518122
2951,1.6426111459732056,1.2332060064518122
2952,1.6426111459732056,1.2332060064518122
2953,1.6426111459732056,1.1719679979782027
2954,1.6426111459732056,1.1719679979782027
2955,1.6426111459732058,1.066385201887294
2956,1.6426111459732058,1.066385201887294
2957,1.6426111459732058,1.066385201887294
2958,1.6426111459732058,1.066385201887294
2959,1.6426111459732056,0.7306323544986463
2960,1.6426111459732056,0.7306323544986463
2961,1.6426111459732056,-0.021116551967102114
2962,1.6426111459732056,-0.021116551967102114
2963,1.6426111459732056,-0.021116551967102114
2964,1.6426111459732056,-0.021116551967102114
2965,1.6426111459732056,-0.021116551967102114
2966,1.6426111459732056,-0.021116551967102114
2967,1.6426111459732056,-0.021116551967102114
2968,1.6426111459732056,-0.021116551967102114
2969,1.6426111459732056,-0.021116551967102114
2970,1.6426111459732056,-0.021116551967102114
2971,1.6426111459732056,-0.021116551967102114
2972,1.6426111459732056,-0.021116551967102114
2973,1.6426111459732056,-0.021116551967102114
2974,1.6426111459732056,-0.021116551967102114
2975,1.6426111459732056,-0.03167473731215268
2976,1.6426111459732056,-0.03167473731215268
2977,1.6426111459732056,-0.03167473731215268
2978,1.6426111459732056,-0.03167473731215268
2979,1.6426111459732056,-0.025339862360522533
2980,1.6426111459732056,-0.025339862360522533
2981,1.6426111459732056,-0.04645641605407155
2982,1.6426111459732056,-0.04645641605407155
2983,1.6426111459732056,-0.04645641605407155
2984,1.6426111459732056,-0.04645641605407155
2985,1.6426111459732056,-0.04645641605407155
2986,1.6426111459732056,-0.04645641605407155
2987,1.6426111459732056,-0.04223310393420375
2988,1.6426111459732056,-0.04223310393420375
2989,1.6426111459732056,-0.04223310393420375
2990,1.6426111459732056,-0.04223310393420375
2991,1.6426111459732056,-0.04645641605407155
2992,1.6426111459732056,-0.04645641605407155
2993,1.6426111459732058,-0.05279129100570237
2994,1.6426111459732058,-0.05279129100570237
2995,1.6426111459732058,-0.05279129100570237
2996,1.6426111459732058,-0.05279129100570237
2997,1.6426111459732056,-0.06757296629472558
2998,1.6426111459732056,-0.06757296629472558
2999,1.6426111459732056,-0.06757296629472558
3000,1.6426111459732056,-0.06757296629472558
3001,1.6426111459732056,-0.12247600313563771
3002,1.6426111459732056,-0.12247600313563771
3003,1.6426111459732056,-0.12247600313563771
3004,1.6426111459732056,-0.12247600313563771
3005,1.6426111459732056,-0.1731555414003398
3006,1.6426111459732056,-0.1731555414003398
3007,1.6426111459732056,-0.1773788604259983
3008,1.6426111459732056,-0.1773788604259983
3009,1.6426111459732056,-0.22383527302717438
3010,1.6426111459732056,-0.22383527302717438
3011,1.6426111459732056,-0.22383527302717438
3012,1.6426111459732056,-0.22383527302717438
3013,1.6426111459732056,-0.3061899042522377
3014,1.6426111459732056,-0.3061899042522377
3015,1.6426111459732056,-0.5384718291423105
3016,1.6426111459732056,-0.5384718291423105
3017,1.6426111459732056,-0.5384718291423105
3018,1.6426111459732056,-0.5384718291423105
3019,1.6426111459732056,-0.8024285983842875
3020,1.6426111459732056,-0.8024285983842875
3021,1.6426111459732056,-1.0368221206350747
3022,1.6426111459732056,-1.0368221206350747
3023,1.6426111459732056,-1.0368221206350747
3024,1.6426111459732056,-1.0368221206350747
3025,1.6426111459732056,-1.2395409918960905
3026,1.6426111459732056,-1.2395409918960905
3027,1.6426111459732056,-1.4422597526644583
3028,1.6426111459732056,-1.4422597526644583
3029,1.6426111459732056,-1.4422597526644583
3030,1.6426111459732056,-1.4422597526644583
3031,1.642611145973206,-1.5288377029151803
3032,1.642611145973206,-1.5288377029151803
3033,1.642611145973206,-1.5288377029151803
3034,1.642611145973206,-1.5288377029151803
3035,1.642611145973206,-1.5288377029151803
3036,1.642611145973206,-1.5288377029151803
3037,1.642611145973206,-1.5288377029151803
3038,1.642611145973206,-1.5288377029151803
3039,1.6426111459732056,-1.5330607318976388
3040,1.6426111459732056,-1.5330607318976388
3041,1.6426111459732056,-1.5330607318976388
3042,1.6426111459732056,-1.5330607318976388
3043,1.6426111459732056,-1.5330607318976388
3044,1.6426111459732056,-1.5330607318976388
3045,1.642611145973206,-1.5288377029151803
3046,1.642611145973206,-1.5288377029151803
3047,1.6426111459732058,-1.524614342454779
3048,1.6426111459732058,-1.524614342454779
3049,1.6426111459732058,-1.524614342454779
3050,1.6426111459732058,-1.524614342454779
3051,1.6426111459732056,-1.5330607318976388
3052,1.6426111459732056,-1.5330607318976388
3053,1.642611145973206,-1.5288377029151803
3054,1.642611145973206,-1.5288377029151803
3055,1.642611145973206,-1.5288377029151803
3056,1.642611145973206,-1.5288377029151803
3057,1.642611145973206,-1.5288377029151803
3058,1.642611145973206,-1.5288377029151803
3059,1.642611145973206,-1.5288377029151803
3060,1.642611145973206,-1.5288377029151803
3061,1.642611145973206,-1.5288377029151803
3062,1.642611145973206,-1.5288377029151803
3063,1.6426111459732056,-1.5330607318976388
3064,1.6426111459732056,-1.5330607318976388
3065,1.642611145973206,-1.5288377029151803
3066,1.642611145973206,-1.5288377029151803
3067,1.642611145973206,-1.5288377029151803
3068,1.642611145973206,-1.5288377029151803
3069,1.642611145973206,-1.5288377029151803
3070,1.642611145973206,-1.5288377029151803
3071,1.642611145973206,-1.5288377029151803
3072,1.642611145973206,-1.5288377029151803
3073,1.642611145973206,-1.5288377029151803
3074,1.642611145973206,-1.5288377029151803
3075,1.642611145973206,-1.5288377029151803
3076,1.642611145973206,-1.5288377029151803
3077,1.642611145973206,-1.5288377029151803
3078,1.642611145973206,-1.5288377029151803
3079,1.642611145973206,-1.5288377029151803
3080,1.642611145973206,-1.5288377029151803
3081,1.642611145973206,-1.5288377029151803
3082,1.642611145973206,-1.5288377029151803
3083,1.642611145973206,-1.5288377029151803
3084,1.642611145973206,-1.5288377029151803
3085,1.6426111459732056,-1.5182792465178538
3086,1.6426111459732056,-1.5182792465178538
3087,1.6426111459732056,-1.5182792465178538
3088,1.6426111459732056,-1.5182792465178538
3089,1.6426111459732056,-1.3197838462098868
3090,1.6426111459732056,-1.3197838462098868
3091,1.6426111459732056,-0.9544676413374018
3092,1.6426111459732056,-0.9544676413374018
3093,1.6426111459732056,-0.9544676413374018
3094,1.6426111459732056,-0.9544676413374018
3095,1.6426111459732058,-0.772865461885745
3096,1.6426111459732058,-0.772865461885745
3097,1.6426111459732056,-0.6651710960572831
3098,1.6426111459732056,-0.6651710960572831
3099,1.6426111459732056,-0.6546127501526036
3100,1.6426111459732056,-0.6546127501526036
3101,1.6426111459732056,-0.3610927615425983
3102,1.6426111459732056,-0.3610927615425983
3103,1.6426111459732056,-0.3610927615425983
3104,1.6426111459732056,-0.3610927615425983
3105,1.6426111459732056,-0.025339862360522533
3106,1.6426111459732056,-0.025339862360522533
3107,1.6426111459732056,-0.025339862360522533
3108,1.6426111459732056,-0.025339862360522533
3109,1.6426111459732056,-0.025339862360522533
3110,1.6426111459732056,-0.025339862360522533
3111,1.6426111459732056,-0.03167473731215268
3112,1.6426111459732056,-0.03167473731215268
3113,1.6426111459732056,-0.03167473731215268
3114,1.6426111459732056,-0.03167473731215268
3115,1.6426111459732056,-0.025339862360522533
3116,1.6426111459732056,-0.025339862360522533
3117,1.6426111459732056,-0.021116551967102114
3118,1.6426111459732056,-0.021116551967102114
3119,1.6426111459732056,-0.021116551967102114
3120,1.6426111459732056,-0.021116551967102114
3121,1.6426111459732056,-0.025339862360522533
3122,1.6426111459732056,-0.025339862360522533
3123,1.6426111459732056,-0.025339862360522533
3124,1.6426111459732056,-0.025339862360522533
3125,1.6426111459732056,-0.025339862360522533
3126,1.6426111459732056,-0.025339862360522533
3127,1.6426111459732056,-0.021116551967102114
3128,1.6426111459732056,-0.021116551967102114
3129,1.6426111459732056,-0.03167473731215268
3130,1.6426111459732056,-0.03167473731215268
3131,1.6426111459732056,-0.03167473731215268
3132,1.6426111459732056,-0.03167473731215268
3133,1.6426111459732056,-0.025339862360522533
3134,1.6426111459732056,-0.025339862360522533
3135,1.6426111459732056,-0.021116551967102114
3136,1.6426111459732056,-0.021116551967102114
3137,1.6426111459732056,-0.021116551967102114
3138,1.6426111459732056,-0.021116551967102114
3139,1.6426111459732056,0.048568068661110284
3140,1.6426111459732056,0.048568068661110284
3141,1.6426111459732058,0.15626238960193453
3142,1.6426111459732058,0.15626238960193453
3143,1.6426111459732056,0.1773789432954838
3144,1.6426111459732056,0.1773789432954838
3145,1.6426111459732056,0.1773789432954838
3146,1.6426111459732056,0.1773789432954838
3147,1.6426111459732056,0.25128688122290704
3148,1.6426111459732056,0.25128688122290704
3149,1.6426111459732056,0.3188597646481466
3150,1.6426111459732056,0.3188597646481466
3151,1.6426111459732058,0.3505345813768898
3152,1.6426111459732058,0.3505345813768898
3153,1.6426111459732058,0.3505345813768898
3154,1.6426111459732058,0.3505345813768898
3155,1.6426111459732056,0.3843210783358338
3156,1.6426111459732056,0.3843210783358338
3157,1.6426111459732056,0.3843210783358338
3158,1.6426111459732056,0.3843210783358338
3159,1.6426111459732056,0.45611726697515137
3160,1.6426111459732056,0.45611726697515137
3161,1.6426111459732058,0.5342485239282326
3162,1.6426111459732058,0.5342485239282326
3163,1.6426111459732058,0.5342485239282326
3164,1.6426111459732058,0.5342485239282326
3165,1.6426111459732058,0.6482777647083257
3166,1.6426111459732058,0.6482777647083257
3167,1.6426111459732056,0.7200740638402905
3168,1.6426111459732056,0.7200740638402905
3169,1.6426111459732056,0.8150984587801964
3170,1.6426111459732056,0.8150984587801964
3171,1.6426111459732056,0.8256567494385519
3172,1.6426111459732056,0.8256567494385519
3173,1.6426111459732056,0.9375744204810915
3174,1.6426111459732056,0.9375744204810915
3175,1.6426111459732058,0.9417976704488454
3176,1.6426111459732058,0.9417976704488454
3177,1.6426111459732058,1.0051473039063321
3178,1.6426111459732058,1.0051473039063321
3179,1.6426111459732058,1.0051473039063321
3180,1.6426111459732058,1.0051473039063321
3181,1.6426111459732056,1.087501783204005
3182,1.6426111459732056,1.087501783204005
3183,1.6426111459732056,1.1656330125339245
3184,1.6426111459732056,1.1656330125339245
3185,1.6426111459732056,1.1656330125339245
3186,1.6426111459732056,1.1656330125339245
3187,1.6426111459732056,1.2332060064518122
3188,1.6426111459732056,1.2332060064518122
3189,1.6426111459732053,1.3007788898770523
3190,1.6426111459732053,1.3007788898770523
3191,1.6426111459732053,1.3007788898770523
3192,1.6426111459732053,1.3007788898770523
3193,1.6426111459732056,1.3451236774943518
3194,1.6426111459732056,1.3451236774943518
3195,1.6426111459732056,1.4000267005236826
3196,1.6426111459732056,1.4000267005236826
3197,1.6426111459732056,1.4000267005236826
3198,1.6426111459732056,1.4000267005236826
3199,1.6426111459732056,1.4908277902495113
3200,1.6426111459732056,1.4908277902495113
3201,1.6426111459732056,1.5182792465178536
3202,1.6426111459732056,1.5182792465178536
3203,1.6426111459732056,1.5182792465178536
3204,1.6426111459732056,1.5182792465178536
3205,1.6426111459732053,1.5225026069782548
3206,1.6426111459732053,1.5225026069782548
3207,1.6426111459732056,1.5182792465178536
3208,1.6426111459732056,1.5182792465178536
3209,1.6426111459732056,1.5119443715662226
3210,1.6426111459732056,1.5119443715662226
3211,1.6426111459732056,1.5119443715662226
3212,1.6426111459732056,1.5119443715662226
3213,1.6426111459732056,1.5119443715662226
3214,1.6426111459732056,1.5119443715662226
3215,1.6426111459732053,1.5225026069782548
3216,1.6426111459732053,1.5225026069782548
3217,1.6426111459732053,1.5225026069782548
3218,1.6426111459732053,1.5225026069782548
3219,1.6426111459732056,1.5288375924225326
